source	name	p_value	intersection_size	effective_domain_size	precision	recall
GO:BP	positive regulation of MAPK cascade	1.0	1	21026	0.2	0.0021929824561403508
GO:BP	regulation of MAPK cascade	1.0	1	21026	0.2	0.0015698587127158557
GO:BP	steroid hormone receptor signaling pathway	1.0	1	21026	0.2	0.007246376811594203
GO:BP	regulation of protein-containing complex assembly	1.0	1	21026	0.2	0.0023752969121140144
GO:BP	myelin maintenance	1.0	1	21026	0.2	0.058823529411764705
GO:BP	response to external biotic stimulus	1.0	1	21026	0.2	0.0006269592476489029
GO:BP	response to amino acid	1.0	1	21026	0.2	0.007633587786259542
GO:BP	macromolecule metabolic process	1.0	5	21026	1.0	0.0004150066401062417
GO:BP	entrainment of circadian clock by photoperiod	1.0	1	21026	0.2	0.041666666666666664
GO:BP	negative regulation of catalytic activity	1.0	2	21026	0.4	0.006825938566552901
GO:BP	positive regulation of catalytic activity	1.0	2	21026	0.4	0.0036101083032490976
GO:BP	positive regulation of programmed cell death	1.0	1	21026	0.2	0.0018315018315018315
GO:BP	tongue development	1.0	1	21026	0.2	0.047619047619047616
GO:BP	synapse assembly	1.0	1	21026	0.2	0.003861003861003861
GO:BP	negative regulation of cell projection organization	1.0	1	21026	0.2	0.005434782608695652
GO:BP	positive regulation of protein-containing complex assembly	1.0	1	21026	0.2	0.004975124378109453
GO:BP	positive regulation of gene expression	1.0	2	21026	0.4	0.0016501650165016502
GO:BP	post-transcriptional regulation of gene expression	1.0	1	21026	0.2	0.0009191176470588235
GO:BP	negative regulation of macromolecule metabolic process	1.0	4	21026	0.8	0.0012670256572695597
GO:BP	positive regulation of vascular endothelial growth factor production	1.0	1	21026	0.2	0.03225806451612903
GO:BP	regulation of vascular endothelial growth factor production	1.0	1	21026	0.2	0.029411764705882353
GO:BP	vascular endothelial growth factor production	1.0	1	21026	0.2	0.02702702702702703
GO:BP	regulation of ketone metabolic process	1.0	1	21026	0.2	0.007874015748031496
GO:BP	negative regulation of phosphorus metabolic process	1.0	2	21026	0.4	0.006578947368421052
GO:BP	positive regulation of phosphorus metabolic process	1.0	2	21026	0.4	0.0035714285714285713
GO:BP	negative regulation of macromolecule biosynthetic process	1.0	2	21026	0.4	0.0007285974499089253
GO:BP	negative regulation of gene expression	1.0	2	21026	0.4	0.0011904761904761906
GO:BP	regulation of macromolecule biosynthetic process	1.0	5	21026	1.0	0.000885896527285613
GO:BP	regulation of autophagy	1.0	1	21026	0.2	0.0027247956403269754
GO:BP	regulation of gene expression	1.0	5	21026	1.0	0.0009031791907514451
GO:BP	gene expression	1.0	5	21026	1.0	0.0005420641803989592
GO:BP	regulation of G2/M transition of mitotic cell cycle	1.0	1	21026	0.2	0.009523809523809525
GO:BP	endomembrane system organization	1.0	1	21026	0.2	0.0016313213703099511
GO:BP	response to metal ion	1.0	1	21026	0.2	0.002849002849002849
GO:BP	glial cell differentiation	1.0	2	21026	0.4	0.007575757575757576
GO:BP	oocyte differentiation	1.0	1	21026	0.2	0.014705882352941176
GO:BP	cellular process	1.0	5	21026	1.0	0.0002469501654566109
GO:BP	positive regulation of signal transduction	1.0	3	21026	0.6	0.0019011406844106464
GO:BP	negative regulation of autophagy	1.0	1	21026	0.2	0.010752688172043012
GO:BP	epithelial cell migration	1.0	1	21026	0.2	0.010526315789473684
GO:BP	regulation of epithelial cell migration	1.0	1	21026	0.2	0.015151515151515152
GO:BP	negative regulation of epithelial cell migration	1.0	1	21026	0.2	0.0625
GO:BP	telomere maintenance via telomere lengthening	1.0	1	21026	0.2	0.0136986301369863
GO:BP	negative regulation of centrosome duplication	1.0	1	21026	0.2	0.08333333333333333
GO:BP	regulation of centrosome duplication	1.0	1	21026	0.2	0.02127659574468085
GO:BP	regulation of mitochondrion organization	1.0	1	21026	0.2	0.008695652173913044
GO:BP	regulation of hormone levels	1.0	1	21026	0.2	0.0017985611510791368
GO:BP	negative regulation of cell-substrate adhesion	1.0	1	21026	0.2	0.016666666666666666
GO:BP	regulation of cell-substrate adhesion	1.0	1	21026	0.2	0.004608294930875576
GO:BP	negative regulation of cell development	1.0	2	21026	0.4	0.00749063670411985
GO:BP	positive regulation of cell development	1.0	1	21026	0.2	0.002183406113537118
GO:BP	negative regulation of epithelial to mesenchymal transition	1.0	1	21026	0.2	0.025
GO:BP	regulation of epithelial to mesenchymal transition	1.0	1	21026	0.2	0.009433962264150943
GO:BP	positive regulation of cardiac muscle cell apoptotic process	1.0	1	21026	0.2	0.07692307692307693
GO:BP	regulation of cardiac muscle cell apoptotic process	1.0	1	21026	0.2	0.02564102564102564
GO:BP	positive regulation of striated muscle cell apoptotic process	1.0	1	21026	0.2	0.07692307692307693
GO:BP	regulation of striated muscle cell apoptotic process	1.0	1	21026	0.2	0.023809523809523808
GO:BP	positive regulation of muscle cell apoptotic process	1.0	1	21026	0.2	0.03571428571428571
GO:BP	regulation of muscle cell apoptotic process	1.0	1	21026	0.2	0.013157894736842105
GO:BP	cardiac muscle cell apoptotic process	1.0	1	21026	0.2	0.023809523809523808
GO:BP	striated muscle cell apoptotic process	1.0	1	21026	0.2	0.022222222222222223
GO:BP	muscle cell apoptotic process	1.0	1	21026	0.2	0.012195121951219513
GO:BP	positive regulation of cell communication	1.0	3	21026	0.6	0.001671309192200557
GO:BP	negative regulation of organelle organization	1.0	2	21026	0.4	0.005681818181818182
GO:BP	positive regulation of organelle organization	1.0	1	21026	0.2	0.0020325203252032522
GO:BP	anterior/posterior pattern specification	1.0	1	21026	0.2	0.0044444444444444444
GO:BP	regulation of glucose metabolic process	1.0	1	21026	0.2	0.010416666666666666
GO:BP	hormone transport	1.0	1	21026	0.2	0.0029850746268656717
GO:BP	negative regulation of catabolic process	1.0	2	21026	0.4	0.00554016620498615
GO:BP	lipid biosynthetic process	1.0	2	21026	0.4	0.0027434842249657062
GO:BP	female gonad development	1.0	1	21026	0.2	0.009615384615384616
GO:BP	epidermis development	1.0	1	21026	0.2	0.002512562814070352
GO:BP	gonad development	1.0	1	21026	0.2	0.004201680672268907
GO:BP	axon ensheathment	1.0	1	21026	0.2	0.006289308176100629
GO:BP	regulation of cell size	1.0	1	21026	0.2	0.00546448087431694
GO:BP	determination of adult lifespan	1.0	1	21026	0.2	0.02702702702702703
GO:BP	positive regulation of cell population proliferation	1.0	2	21026	0.4	0.0020964360587002098
GO:BP	negative regulation of DNA replication	1.0	1	21026	0.2	0.038461538461538464
GO:BP	metabolic process	1.0	5	21026	1.0	0.0003537068477645727
GO:BP	extrinsic apoptotic signaling pathway via death domain receptors	1.0	1	21026	0.2	0.011904761904761904
GO:BP	biological_process	1.0	5	21026	1.0	0.00023780081803481405
GO:BP	blood circulation	1.0	1	21026	0.2	0.0019305019305019305
GO:BP	locomotory behavior	1.0	1	21026	0.2	0.0045045045045045045
GO:BP	learning or memory	1.0	2	21026	0.4	0.0070921985815602835
GO:BP	body fluid secretion	1.0	1	21026	0.2	0.010752688172043012
GO:BP	response to nutrient	1.0	1	21026	0.2	0.005847953216374269
GO:BP	sex-chromosome dosage compensation	1.0	1	21026	0.2	0.038461538461538464
GO:BP	sex differentiation	1.0	1	21026	0.2	0.003401360544217687
GO:BP	midgut development	1.0	1	21026	0.2	0.08333333333333333
GO:BP	salivary gland morphogenesis	1.0	1	21026	0.2	0.029411764705882353
GO:BP	salivary gland development	1.0	1	21026	0.2	0.02702702702702703
GO:BP	protein localization	1.0	3	21026	0.6	0.0010830324909747292
GO:BP	apoptotic mitochondrial changes	1.0	1	21026	0.2	0.009708737864077669
GO:BP	phospholipid biosynthetic process	1.0	1	21026	0.2	0.0038910505836575876
GO:BP	dosage compensation by inactivation of X chromosome	1.0	1	21026	0.2	0.041666666666666664
GO:BP	negative regulation of metabolic process	1.0	4	21026	0.8	0.0011851851851851852
GO:BP	negative regulation of biosynthetic process	1.0	2	21026	0.4	0.0007109847138286527
GO:BP	regulation of biosynthetic process	1.0	5	21026	1.0	0.000860733344809778
GO:BP	hormone-mediated signaling pathway	1.0	1	21026	0.2	0.0044444444444444444
GO:BP	response to hormone	1.0	2	21026	0.4	0.002205071664829107
GO:BP	response to endogenous stimulus	1.0	3	21026	0.6	0.0020147750167897917
GO:BP	response to salt stress	1.0	1	21026	0.2	0.041666666666666664
GO:BP	entrainment of circadian clock	1.0	1	21026	0.2	0.034482758620689655
GO:BP	photoperiodism	1.0	1	21026	0.2	0.037037037037037035
GO:BP	response to mechanical stimulus	1.0	1	21026	0.2	0.0045045045045045045
GO:BP	response to wounding	1.0	1	21026	0.2	0.0017605633802816902
GO:BP	response to biotic stimulus	1.0	1	21026	0.2	0.0006119951040391676
GO:BP	response to external stimulus	1.0	3	21026	0.6	0.0012422360248447205
GO:BP	response to xenobiotic stimulus	1.0	2	21026	0.4	0.004555808656036446
GO:BP	protein secretion	1.0	1	21026	0.2	0.002638522427440633
GO:BP	rRNA transcription	1.0	1	21026	0.2	0.025
GO:BP	mRNA transcription	1.0	1	21026	0.2	0.019230769230769232
GO:BP	cellular response to starvation	1.0	1	21026	0.2	0.005649717514124294
GO:BP	nucleotide metabolic process	1.0	1	21026	0.2	0.002028397565922921
GO:BP	macromolecule biosynthetic process	1.0	5	21026	1.0	0.0005185108368764908
GO:BP	biosynthetic process	1.0	5	21026	1.0	0.00046886721680420104
GO:BP	macromolecule catabolic process	1.0	2	21026	0.4	0.0014114326040931546
GO:BP	catabolic process	1.0	3	21026	0.6	0.0011367942402425162
GO:BP	positive regulation of catabolic process	1.0	1	21026	0.2	0.0018315018315018315
GO:BP	regulation of cell projection organization	1.0	1	21026	0.2	0.001519756838905775
GO:BP	negative regulation of G2/M transition of mitotic cell cycle	1.0	1	21026	0.2	0.014492753623188406
GO:BP	negative regulation of neuron projection development	1.0	1	21026	0.2	0.007575757575757576
GO:BP	cell differentiation	1.0	4	21026	0.8	0.000901510029299076
GO:BP	regulation of Wnt signaling pathway	1.0	1	21026	0.2	0.0030211480362537764
GO:BP	lymphocyte differentiation	1.0	1	21026	0.2	0.0022624434389140274
GO:BP	hemopoiesis	1.0	2	21026	0.4	0.0020491803278688526
GO:BP	peptide hormone secretion	1.0	1	21026	0.2	0.00392156862745098
GO:BP	cell projection organization	1.0	2	21026	0.4	0.001226241569589209
GO:BP	signal release	1.0	1	21026	0.2	0.001996007984031936
GO:BP	positive regulation of signaling	1.0	3	21026	0.6	0.0016703786191536749
GO:BP	signaling	1.0	5	21026	1.0	0.0007674597083653108
GO:BP	gland morphogenesis	1.0	1	21026	0.2	0.007692307692307693
GO:BP	regulation of cell adhesion	1.0	1	21026	0.2	0.0012594458438287153
GO:BP	cellular component assembly	1.0	3	21026	0.6	0.0006357279084551812
GO:BP	reproductive process	1.0	3	21026	0.6	0.0018656716417910447
GO:BP	cellular process involved in reproduction in multicellular organism	1.0	1	21026	0.2	0.0023584905660377358
GO:BP	hair cycle process	1.0	1	21026	0.2	0.00980392156862745
GO:BP	molting cycle process	1.0	1	21026	0.2	0.00980392156862745
GO:BP	metencephalon development	1.0	1	21026	0.2	0.008403361344537815
GO:BP	telencephalon cell migration	1.0	1	21026	0.2	0.015873015873015872
GO:BP	central nervous system myelination	1.0	1	21026	0.2	0.04
GO:BP	neurogenesis	1.0	3	21026	0.6	0.0016939582156973462
GO:BP	cerebral cortex development	1.0	1	21026	0.2	0.007575757575757576
GO:BP	central nervous system neuron axonogenesis	1.0	1	21026	0.2	0.02631578947368421
GO:BP	regulation of anatomical structure morphogenesis	1.0	2	21026	0.4	0.0024067388688327317
GO:BP	regulation of proteolysis	1.0	2	21026	0.4	0.0049261083743842365
GO:BP	protein catabolic process	1.0	2	21026	0.4	0.001941747572815534
GO:BP	positive regulation of Wnt signaling pathway	1.0	1	21026	0.2	0.006944444444444444
GO:BP	neuron projection development	1.0	2	21026	0.4	0.0019550342130987292
GO:BP	animal organ regeneration	1.0	1	21026	0.2	0.014705882352941176
GO:BP	regeneration	1.0	1	21026	0.2	0.0049504950495049506
GO:BP	regulatory ncRNA-mediated gene silencing	1.0	1	21026	0.2	0.0014705882352941176
GO:BP	hindbrain development	1.0	1	21026	0.2	0.006097560975609756
GO:BP	forebrain development	1.0	2	21026	0.4	0.004728132387706856
GO:BP	mammary gland development	1.0	1	21026	0.2	0.007194244604316547
GO:BP	adult behavior	1.0	1	21026	0.2	0.006493506493506494
GO:BP	intracellular receptor signaling pathway	1.0	1	21026	0.2	0.002652519893899204
GO:BP	estrogen receptor signaling pathway	1.0	1	21026	0.2	0.019230769230769232
GO:BP	nuclear receptor-mediated steroid hormone signaling pathway	1.0	1	21026	0.2	0.008264462809917356
GO:BP	negative regulation of transforming growth factor beta receptor signaling pathway	1.0	1	21026	0.2	0.010416666666666666
GO:BP	negative regulation of cell migration	1.0	1	21026	0.2	0.003424657534246575
GO:BP	positive regulation of cell migration	1.0	1	21026	0.2	0.0017889087656529517
GO:BP	regulation of cell migration	1.0	2	21026	0.4	0.0020833333333333333
GO:BP	DNA damage response, signal transduction by p53 class mediator	1.0	1	21026	0.2	0.0196078431372549
GO:BP	lung development	1.0	1	21026	0.2	0.005050505050505051
GO:BP	respiratory tube development	1.0	1	21026	0.2	0.0049504950495049506
GO:BP	positive regulation of cell growth	1.0	1	21026	0.2	0.006172839506172839
GO:BP	lipid modification	1.0	1	21026	0.2	0.00510204081632653
GO:BP	T cell differentiation	1.0	1	21026	0.2	0.003134796238244514
GO:BP	B cell differentiation	1.0	1	21026	0.2	0.006329113924050633
GO:BP	neuron differentiation	1.0	2	21026	0.4	0.0013783597518952446
GO:BP	central nervous system neuron development	1.0	1	21026	0.2	0.010638297872340425
GO:BP	regulation of neuron projection development	1.0	1	21026	0.2	0.002242152466367713
GO:BP	central nervous system neuron differentiation	1.0	1	21026	0.2	0.004651162790697674
GO:BP	cerebral cortex cell migration	1.0	1	21026	0.2	0.02
GO:BP	dephosphorylation	1.0	1	21026	0.2	0.0045871559633027525
GO:BP	phosphorylation	1.0	3	21026	0.6	0.0022727272727272726
GO:BP	negative regulation of macroautophagy	1.0	1	21026	0.2	0.027777777777777776
GO:BP	regulation of macroautophagy	1.0	1	21026	0.2	0.005434782608695652
GO:BP	macroautophagy	1.0	1	21026	0.2	0.0027624309392265192
GO:BP	vesicle-mediated transport	1.0	2	21026	0.4	0.001256281407035176
GO:BP	diterpenoid metabolic process	1.0	1	21026	0.2	0.011363636363636364
GO:BP	rRNA metabolic process	1.0	1	21026	0.2	0.0037593984962406013
GO:BP	mRNA metabolic process	1.0	1	21026	0.2	0.00046728971962616824
GO:BP	RNA metabolic process	1.0	5	21026	1.0	0.0007274843590862796
GO:BP	dendrite development	1.0	1	21026	0.2	0.004132231404958678
GO:BP	Wnt signaling pathway	1.0	2	21026	0.4	0.004366812227074236
GO:BP	carbohydrate catabolic process	1.0	1	21026	0.2	0.005780346820809248
GO:BP	cellular component organization	1.0	5	21026	1.0	0.0006109481915933529
GO:BP	viral process	1.0	2	21026	0.4	0.004728132387706856
GO:BP	energy derivation by oxidation of organic compounds	1.0	1	21026	0.2	0.002898550724637681
GO:BP	peptide transport	1.0	1	21026	0.2	0.003472222222222222
GO:BP	protein transport	1.0	2	21026	0.4	0.0013850415512465374
GO:BP	positive regulation of gliogenesis	1.0	1	21026	0.2	0.014084507042253521
GO:BP	negative regulation of gliogenesis	1.0	1	21026	0.2	0.023809523809523808
GO:BP	oligodendrocyte development	1.0	1	21026	0.2	0.020833333333333332
GO:BP	astrocyte development	1.0	1	21026	0.2	0.023809523809523808
GO:BP	organic acid biosynthetic process	1.0	1	21026	0.2	0.0030959752321981426
GO:BP	post-transcriptional gene silencing	1.0	1	21026	0.2	0.0016051364365971107
GO:BP	cell migration	1.0	2	21026	0.4	0.001303780964797914
GO:BP	protein ubiquitination	1.0	2	21026	0.4	0.0026041666666666665
GO:BP	hippocampus development	1.0	1	21026	0.2	0.010309278350515464
GO:BP	limbic system development	1.0	1	21026	0.2	0.0078125
GO:BP	developmental maturation	1.0	2	21026	0.4	0.005681818181818182
GO:BP	cerebellum development	1.0	1	21026	0.2	0.009174311926605505
GO:BP	dentate gyrus development	1.0	1	21026	0.2	0.04
GO:BP	telencephalon development	1.0	2	21026	0.4	0.007042253521126761
GO:BP	sexual reproduction	1.0	2	21026	0.4	0.0017825311942959
GO:BP	modification-dependent protein catabolic process	1.0	1	21026	0.2	0.001567398119122257
GO:BP	carboxylic acid metabolic process	1.0	2	21026	0.4	0.002254791431792559
GO:BP	organophosphate metabolic process	1.0	2	21026	0.4	0.0018570102135561746
GO:BP	protein metabolic process	1.0	4	21026	0.8	0.0008472781190425757
GO:BP	pyridine nucleotide metabolic process	1.0	1	21026	0.2	0.006172839506172839
GO:BP	hexose catabolic process	1.0	1	21026	0.2	0.021739130434782608
GO:BP	hexose metabolic process	1.0	1	21026	0.2	0.004424778761061947
GO:BP	regulation of vasoconstriction	1.0	1	21026	0.2	0.014925373134328358
GO:BP	regulation of metabolic process	1.0	5	21026	1.0	0.0007107320540156361
GO:BP	cytokine-mediated signaling pathway	1.0	1	21026	0.2	0.0019305019305019305
GO:BP	regulation of fatty acid metabolic process	1.0	1	21026	0.2	0.010638297872340425
GO:BP	regulation of lipid metabolic process	1.0	1	21026	0.2	0.003125
GO:BP	reproductive behavior	1.0	1	21026	0.2	0.021739130434782608
GO:BP	viral life cycle	1.0	1	21026	0.2	0.0032258064516129032
GO:BP	peptidyl-tyrosine modification	1.0	2	21026	0.4	0.008298755186721992
GO:BP	regulation of transforming growth factor beta receptor signaling pathway	1.0	1	21026	0.2	0.007042253521126761
GO:BP	forebrain cell migration	1.0	1	21026	0.2	0.015151515151515152
REAC	REACTOME root term	1.0	5	11004	1.0	0.0004543802253725918
